open_time,volume,open,high,low,close
1639001700,187.698,50491.5,50625.0,50414.0,50624.5
1639002600,167.283,50624.5,50748.5,50624.5,50748.5
1639003500,694.356,50748.5,50764.5,50070.0,50175.5
1639004400,452.79,50175.5,50371.0,50146.0,50346.0
1639005300,279.511,50346.0,50546.0,50345.5,50395.0
1639006200,199.183,50395.0,50502.0,50384.5,50501.5
1639007100,80.495,50501.5,50502.0,50377.5,50451.5
1639008000,417.949,50451.5,50758.0,50430.5,50730.5
1639008900,381.259,50730.5,50730.5,50302.0,50445.5
1639009800,147.74,50445.5,50577.5,50401.5,50536.0
